"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation","action_year"
260029193,"ASST_NON_CA0200L9T051205_086","CA0200L9T051205","RUBICON PROGRAMS INC","CA","2013-05-01",NA,44851,2013
260029200,"ASST_NON_CA0201L9T061204_086","CA0201L9T061204","SALVATION ARMY RESIDENCES, INC. THE","CA","2013-05-01",NA,103951,2013
260029207,"ASST_NON_CA0202L9T061205_086","CA0202L9T061205","PARKER ADVOCACY GROUP","CA","2013-05-01",NA,133983,2013
260029222,"ASST_NON_CA0204L9T061205_086","CA0204L9T061205","COMMUNITY HOMELESS SOLUTIONS","CA","2013-05-01",NA,118209,2013
260029236,"ASST_NON_CA0205L9T061205_086","CA0205L9T061205","COMMUNITY HOMELESS SOLUTIONS","CA","2013-05-01",NA,169772,2013
260029250,"ASST_NON_CA0206L9T061205_086","CA0206L9T061205","COMMUNITY HOMELESS SOLUTIONS","CA","2013-05-01",NA,124153,2013
260029264,"ASST_NON_CA0207L9T061205_086","CA0207L9T061205","HOUSING AUTHORITY OF COUNTY OF MONTE","CA","2013-05-01",NA,374874,2013
260029278,"ASST_NON_CA0208L9T061205_086","CA0208L9T061205","INTERIM, INC.","CA","2013-05-01",NA,99821,2013
260029295,"ASST_NON_CA0209L9T061205_086","CA0209L9T061205","INTERIM, INC.","CA","2013-05-01",NA,140800,2013
260029361,"ASST_NON_CA0210L9T061205_086","CA0210L9T061205","VETERANS TRANSITION CENTER OF CALIFORNIA","CA","2013-05-01",NA,82555,2013
260029374,"ASST_NON_CA0211L9T061205_086","CA0211L9T061205","VETERANS TRANSITION CENTER OF CALIFORNIA","CA","2013-05-01",NA,198230,2013
260029381,"ASST_NON_CA0212L9T071203_086","CA0212L9T071203","HOMEWARD BOUND OF MARIN","CA","2013-05-01",NA,15394,2013
260029391,"ASST_NON_CA0213L9T071205_086","CA0213L9T071205","HOMEWARD BOUND OF MARIN","CA","2013-05-01",NA,50148,2013
260029401,"ASST_NON_CA0215L9T071205_086","CA0215L9T071205","HOMEWARD BOUND OF MARIN","CA","2013-05-01",NA,332634,2013
260029408,"ASST_NON_CA0216L9T071205_086","CA0216L9T071205","EDEN INVESTMENTS, INC","CA","2013-05-01",NA,80825,2013
260029415,"ASST_NON_CA0217L9T071205_086","CA0217L9T071205","CENTER POINT, INC.","CA","2013-05-01",NA,43014,2013
260029516,"ASST_NON_CA0218L9T071205_086","CA0218L9T071205","HOMEWARD BOUND OF MARIN","CA","2013-05-01",NA,197531,2013
260029533,"ASST_NON_CA0219L9T071205_086","CA0219L9T071205","CENTER POINT, INC.","CA","2013-05-01",NA,488446,2013
260030271,"ASST_NON_CA0221L9T071205_086","CA0221L9T071205","HOUSING AUTHORITY OF THE COUNTY OF MARIN","CA","2013-05-01",NA,954690,2013
260030296,"ASST_NON_CA0223L9T071205_086","CA0223L9T071205","BUCKELEW PROGRAMS","CA","2013-05-01",NA,200435,2013
260030315,"ASST_NON_CA0225L9T081205_086","CA0225L9T081205","PAJARO VALLEY SHELTER SERVICES","CA","2013-05-01",NA,13895,2013
260030323,"ASST_NON_CA0226L9T081205_086","CA0226L9T081205","ENCOMPASS COMMUNITY SERVICES","CA","2013-05-01",NA,42931,2013
260030331,"ASST_NON_CA0227L9T081205_086","CA0227L9T081205","HOUSING AUTHORITY OF THE COUNTY OF SANTA CRUZ","CA","2013-05-01",NA,57067,2013
260030341,"ASST_NON_CA0228L9T081205_086","CA0228L9T081205","FAMILIES IN TRANSITION OF SANTA CRUZ COUNTY, INC.","CA","2013-05-01",NA,184609,2013
260030350,"ASST_NON_CA0229L9T081205_086","CA0229L9T081205","ENCOMPASS COMMUNITY SERVICES","CA","2013-05-01",NA,15645,2013
260030795,"ASST_NON_CA0230L9T081205_086","CA0230L9T081205","COMMUNITY TECHNOLOGY ALLIANCE","CA","2013-05-01",NA,91699,2013
260030812,"ASST_NON_CA0231L9T081205_086","CA0231L9T081205","COUNTY OF SANTA CRUZ","CA","2013-05-01",NA,388910,2013
260030831,"ASST_NON_CA0232L9T081205_086","CA0232L9T081205","HOUSING MATTERS","CA","2013-05-01",NA,145307,2013
260030840,"ASST_NON_CA0233L9T081205_086","CA0233L9T081205","FAMILIES IN TRANSITION OF SANTA CRUZ COUNTY, INC.","CA","2013-05-01",NA,185923,2013
260030847,"ASST_NON_CA0234L9T081205_086","CA0234L9T081205","HOUSING AUTHORITY OF THE COUNTY OF SANTA CRUZ","CA","2013-05-01",NA,454133,2013
260030868,"ASST_NON_CA0236L9T091204_086","CA0236L9T091204","COUNTY OF MENDOCINO","CA","2013-05-01",NA,200412,2013
260030875,"ASST_NON_CA0237L9T091205_086","CA0237L9T091205","COUNTY OF MENDOCINO SOCIAL SERVICES","CA","2013-05-01",NA,50734,2013
260030917,"ASST_NON_CA0239L9T091205_086","CA0239L9T091205","COUNTY OF MENDOCINO SOCIAL SERVICES","CA","2013-05-01",NA,1447047,2013
260031533,"ASST_NON_CA0240L9T101201_086","CA0240L9T101201","COMMUNITY IMPACT CENTRAL VALLEY","CA","2013-05-01",NA,92025,2013
260031554,"ASST_NON_CA0242L9T101203_086","CA0242L9T101203","COMMUNITY IMPACT CENTRAL VALLEY","CA","2013-05-01",NA,199962,2013
260031569,"ASST_NON_CA0243L9T101203_086","CA0243L9T101203","COMMUNITY HOUSING AND SHELTER SERVICES OF STANISLAUS COUNTY","CA","2013-05-01",NA,90011,2013
260031577,"ASST_NON_CA0244L9T101205_086","CA0244L9T101205","STANISLAUS REGIONAL HOUSING AUTHORITY","CA","2013-05-01",NA,142300,2013
260031592,"ASST_NON_CA0245L9T101203_086","CA0245L9T101203","CENTER FOR HUMAN SERVICES","CA","2013-05-01",NA,78976,2013
260031603,"ASST_NON_CA0246L9T101205_086","CA0246L9T101205","STANISLAUS REGIONAL HOUSING AUTHORITY","CA","2013-05-01",NA,981287,2013
260031619,"ASST_NON_CA0247L9T111204_086","CA0247L9T111204","COUNTY OF SAN JOAQUIN COM DEV SERVICES","CA","2013-05-01",NA,236006,2013
260031680,"ASST_NON_CA0248L9T111203_086","CA0248L9T111203","COUNTY OF SAN JOAQUIN COM DEV SERVICES","CA","2013-05-01",NA,98540,2013
260032374,"ASST_NON_CA0250L9T111204_086","CA0250L9T111204","SAN JOAQUIN COUNTY - HUMAN SERVICES AGENCY","CA","2013-05-01",NA,733283,2013
260032389,"ASST_NON_CA0251L9T111203_086","CA0251L9T111203","SAN JOAQUIN COUNTY - HUMAN SERVICES AGENCY","CA","2013-05-01",NA,179087,2013
260032409,"ASST_NON_CA0252L9T111204_086","CA0252L9T111204","SAN JOAQUIN COUNTY - HUMAN SERVICES AGENCY","CA","2013-05-01",NA,438095,2013
260032426,"ASST_NON_CA0253L9T111205_086","CA0253L9T111205","COUNTY OF SAN JOAQUIN COM DEV SERVICES","CA","2013-05-01",NA,1771749,2013
260032443,"ASST_NON_CA0254L9T121205_086","CA0254L9T121205","LIFEMOVES","CA","2013-05-01",NA,323099,2013
260032449,"ASST_NON_CA0255L9T121205_086","CA0255L9T121205","CORA COMMUNITY OVERCOMING RELATIONSHIP ABUSE","CA","2013-05-01",NA,229668,2013
260032460,"ASST_NON_CA0256L9T121205_086","CA0256L9T121205","LIFEMOVES","CA","2013-05-01",NA,133750,2013
260032471,"ASST_NON_CA0257L9T121205_086","CA0257L9T121205","LIFEMOVES","CA","2013-05-01",NA,504212,2013
260032481,"ASST_NON_CA0258L9T121205_086","CA0258L9T121205","SERVICE LEAGUE OF SAN MATEO COUNTY","CA","2013-05-01",NA,24996,2013
260032487,"ASST_NON_CA0259L9T121205_086","CA0259L9T121205","LIFEMOVES","CA","2013-05-01",NA,230050,2013
260032593,"ASST_NON_CA0260L9T121205_086","CA0260L9T121205","NATION'S FINEST","CA","2013-05-01",NA,74690,2013
260032600,"ASST_NON_CA0261L9T121205_086","CA0261L9T121205","LIFEMOVES","CA","2013-05-01",NA,133750,2013
260032617,"ASST_NON_CA0262L9T121205_086","CA0262L9T121205","LIFEMOVES","CA","2013-05-01",NA,53500,2013
260032622,"ASST_NON_CA0263L9T121205_086","CA0263L9T121205","SAMARITAN HOUSE","CA","2013-05-01",NA,107000,2013
260032631,"ASST_NON_CA0264L9T121205_086","CA0264L9T121205","MENTAL HEALTH ASSOCIATION OF SAN MATEO COUNTY","CA","2013-05-01",NA,74666,2013
260032648,"ASST_NON_CA0265L9T121205_086","CA0265L9T121205","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2013-05-01",NA,1092743,2013
260032661,"ASST_NON_CA0266L9T121205_086","CA0266L9T121205","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2013-05-01",NA,1618643,2013
260032671,"ASST_NON_CA0267L9T121205_086","CA0267L9T121205","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2013-05-01",NA,729668,2013
260032721,"ASST_NON_CA0268L9T121205_086","CA0268L9T121205","LIFEMOVES","CA","2013-05-01",NA,75489,2013
260032726,"ASST_NON_CA0269L9T121205_086","CA0269L9T121205","MENTAL HEALTH ASSOCIATION OF SAN MATEO COUNTY","CA","2013-05-01",NA,40283,2013
260033420,"ASST_NON_CA0271L9T131202_086","CA0271L9T131202","FAMILY SERVICES OF TULARE COUNTY","CA","2013-05-01",NA,81871,2013
260033437,"ASST_NON_CA0273L9T131203_086","CA0273L9T131203","KINGS UNITED WAY","CA","2013-05-01",NA,103861,2013
260033445,"ASST_NON_CA0274L9T131202_086","CA0274L9T131202","CENTRAL CALIFORNIA FAMILY CRISIS CENTER, INC.","CA","2013-05-01",NA,96171,2013
260033583,"ASST_NON_CA0278L9T141205_086","CA0278L9T141205","HOUSING AUTHORITY OF THE CITY OF FRESNO","CA","2013-05-01",NA,137700,2013
260033599,"ASST_NON_CA0279L9T141204_086","CA0279L9T141204","POVERELLO HOUSE","CA","2013-05-01",NA,360915,2013
260034502,"ASST_NON_CA0280L9T141204_086","CA0280L9T141204","FRESNO COUNTY ECONOMIC OPPORTUNITIES COMMISSION","CA","2013-05-01",NA,294486,2013
260034510,"ASST_NON_CA0281L9T141205_086","CA0281L9T141205","HOUSING AUTHORITY OF THE CITY OF FRESNO","CA","2013-05-01",NA,183744,2013
260034527,"ASST_NON_CA0282L9T141205_086","CA0282L9T141205","HOUSING AUTHORITY OF THE CITY OF FRESNO","CA","2013-05-01",NA,676760,2013
260034539,"ASST_NON_CA0284L9T141205_086","CA0284L9T141205","TURNING POINT OF CENTRAL CALIFORNIA INC","CA","2013-05-01",NA,176870,2013
260034545,"ASST_NON_CA0285L9T151205_086","CA0285L9T151205","PLACER COUNTY- ADULT SYSTEM OF CARE","CA","2013-05-01",NA,388270,2013
260034558,"ASST_NON_CA0286L9T151205_086","CA0286L9T151205","STAND UP PLACER, INC.","CA","2013-05-01",NA,211296,2013
260034575,"ASST_NON_CA0287L9T161205_086","CA0287L9T161205","FAITHWORKS COMMUNITY COALITION","CA","2013-05-01",NA,17823,2013
260034582,"ASST_NON_CA0288L9T161205_086","CA0288L9T161205","NORTHERN VALLEY CATHOLIC SOCIAL SERVICE, INC.","CA","2013-05-01",NA,147992,2013
260034592,"ASST_NON_CA0289L9T171204_086","CA0289L9T171204","COUNTY OF NAPA","CA","2013-05-01",NA,13717,2013
260035118,"ASST_NON_CA0290L9T171205_086","CA0290L9T171205","COUNTY OF NAPA","CA","2013-05-01",NA,20252,2013
260035124,"ASST_NON_CA0291L9T171205_086","CA0291L9T171205","BUCKELEW PROGRAMS","CA","2013-05-01",NA,166972,2013
260035131,"ASST_NON_CA0292L9T171205_086","CA0292L9T171205","THE HOUSING DEVELOPMENT CORPORATION OF THE CITY OF NAPA","CA","2013-05-01",NA,62354,2013
260035148,"ASST_NON_CA0293L9T171205_086","CA0293L9T171205","COUNTY OF NAPA","CA","2013-05-01",NA,144355,2013
260035162,"ASST_NON_CA0294L9T181204_086","CA0294L9T181204","CAMINAR","CA","2013-05-01",NA,30695,2013
260035172,"ASST_NON_CA0295L9T181205_086","CA0295L9T181205","CHANGE AND NEW BEGINNINGS","CA","2013-05-01",NA,187181,2013
260035178,"ASST_NON_CA0296L9T181205_086","CA0296L9T181205","SOLANO COUNTY HEALTH & SOCIAL SERVICES DEPARTMENT","CA","2013-05-01",NA,102806,2013
260035185,"ASST_NON_CA0297L9T181205_086","CA0297L9T181205","SOLANO COUNTY HEALTH & SOCIAL SERVICES DEPARTMENT","CA","2013-05-01",NA,163118,2013
260035190,"ASST_NON_CA0298L9T181205_086","CA0298L9T181205","CAMINAR","CA","2013-05-01",NA,48824,2013
260035207,"ASST_NON_CA0299L9T181205_086","CA0299L9T181205","SOLANO COUNTY HEALTH & SOCIAL SERVICES DEPARTMENT","CA","2013-05-01",NA,110450,2013
260035305,"ASST_NON_CA0300L9T181205_086","CA0300L9T181205","SOLANO COUNTY HEALTH & SOCIAL SERVICES DEPARTMENT","CA","2013-05-01",NA,75099,2013
260035322,"ASST_NON_CA0301L9T181205_086","CA0301L9T181205","ANKA BEHAVIORAL HEALTH, INCORPORATED","CA","2013-05-01",NA,155770,2013
260035339,"ASST_NON_CA0302L9T181205_086","CA0302L9T181205","VALLEJO LORD'S FELLOWSHIP CHURCH ASSEMBLIES OF GOD","CA","2013-05-01",NA,42804,2013
260035346,"ASST_NON_CA0303L9T191205_086","CA0303L9T191205","COMMUNITY ACTION AGENCY OF BUTTE COUNTY, INC.","CA","2013-05-01",NA,107000,2013
260035363,"ASST_NON_CA0304L9T191205_086","CA0304L9T191205","COMMUNITY ACTION AGENCY OF BUTTE COUNTY, INC.","CA","2013-05-01",NA,46754,2013
260035371,"ASST_NON_CA0305L9T191205_086","CA0305L9T191205","COMMUNITY ACTION AGENCY OF BUTTE COUNTY, INC.","CA","2013-05-01",NA,54974,2013
260035378,"ASST_NON_CA0306L9T201204_086","CA0306L9T201204","MERCED COUNTY COMMUNITY ACTION BOARD","CA","2013-05-01",NA,82709,2013
260035395,"ASST_NON_CA0307L9T211205_086","CA0307L9T211205","SHORES OF HOPE","CA","2013-05-01",NA,47413,2013
260035457,"ASST_NON_CA0308L9T211205_086","CA0308L9T211205","YOLO COMMUNITY CARE CONTINUUM","CA","2013-05-01",NA,90945,2013
260035474,"ASST_NON_CA0309L9T211205_086","CA0309L9T211205","CITY OF WOODLAND","CA","2013-05-01",NA,165920,2013
260036244,"ASST_NON_CA0310L9T211205_086","CA0310L9T211205","CITY OF DAVIS, CALIFORNIA","CA","2013-05-01",NA,108786,2013
260036255,"ASST_NON_CA0311L9T221201_086","CA0311L9T221201","DEPARTMENT OF HEALTH & HUMAN S","CA","2013-05-01",NA,44131,2013
260036267,"ASST_NON_CA0312L9T221205_086","CA0312L9T221205","ARCATA HOUSE PARTNERSHIP","CA","2013-05-01",NA,257896,2013
260036294,"ASST_NON_CA0314L9T221205_086","CA0314L9T221205","REDWOOD COMMUNITY ACTION AGENCY","CA","2013-05-01",NA,39092,2013
260036302,"ASST_NON_CA0315L9T221205_086","CA0315L9T221205","REDWOOD COMMUNITY ACTION AGENCY","CA","2013-05-01",NA,120327,2013
260036352,"ASST_NON_CA0319L9T261202_086","CA0319L9T261202","SIERRA HOPE","CA","2013-05-01",NA,47775,2013
260036961,"ASST_NON_CA0320L9T261202_086","CA0320L9T261202","SIERRA HOPE","CA","2013-05-01",NA,16152,2013
260036982,"ASST_NON_CA0322L9T261204_086","CA0322L9T261204","AMADOR TUOLUMNE COMMUNITY ACTION AGENCY","CA","2013-05-01",NA,39900,2013
260037007,"ASST_NON_CA0325L9D001204_086","CA0325L9D001204","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,407620,2013
260037499,"ASST_NON_CA0330L9D001205_086","CA0330L9D001205","HARBOR INTERFAITH SERVICES, INC.","CA","2013-05-01",NA,130105,2013
260037506,"ASST_NON_CA0331L9D001205_086","CA0331L9D001205","A COMMUNITY OF FRIENDS","CA","2013-05-01",NA,178333,2013
260037524,"ASST_NON_CA0332L9D001205_086","CA0332L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,99538,2013
260037531,"ASST_NON_CA0333L9D001205_086","CA0333L9D001205","YOUNG MEN'S CHRISTIAN ASSOCIATION OF METROPOLITAN LOS ANGELES","CA","2013-05-01",NA,180867,2013
260037538,"ASST_NON_CA0335L9D001205_086","CA0335L9D001205","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2013-05-01",NA,153595,2013
260037555,"ASST_NON_CA0336L9D001205_086","CA0336L9D001205","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2013-05-01",NA,1797298,2013
260037572,"ASST_NON_CA0337L9D001205_086","CA0337L9D001205","THE SALVATION ARMY","CA","2013-05-01",NA,367367,2013
260037633,"ASST_NON_CA0338L9D001205_086","CA0338L9D001205","SOUTHERN CALIFORNIA ALCOHOL AND DRUG PROGRAMS, INC.","CA","2013-05-01",NA,362722,2013
260037640,"ASST_NON_CA0339L9D001205_086","CA0339L9D001205","HOUSING AUTHORITY OF THE COUNTY OF LOS ANGELES, THE","CA","2013-05-01",NA,574649,2013
260038280,"ASST_NON_CA0340L9D001205_086","CA0340L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,267077,2013
260038294,"ASST_NON_CA0341L9D001205_086","CA0341L9D001205","ASIAN PACIFIC WOMENS CENTER INC","CA","2013-05-01",NA,152667,2013
260038311,"ASST_NON_CA0342L9D001205_086","CA0342L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,93974,2013
260038318,"ASST_NON_CA0343L9D001205_086","CA0343L9D001205","THE SALVATION ARMY","CA","2013-05-01",NA,222378,2013
260038325,"ASST_NON_CA0344L9D001205_086","CA0344L9D001205","THE SALVATION ARMY","CA","2013-05-01",NA,281297,2013
260038332,"ASST_NON_CA0345L9D001205_086","CA0345L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,227810,2013
260038349,"ASST_NON_CA0346L9D001205_086","CA0346L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,165875,2013
260038359,"ASST_NON_CA0347L9D001205_086","CA0347L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,200090,2013
260038376,"ASST_NON_CA0348L9D001205_086","CA0348L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,55536,2013
260038482,"ASST_NON_CA0350L9D001205_086","CA0350L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,64900,2013
260038489,"ASST_NON_CA0351L9D001205_086","CA0351L9D001205","HOMES FOR LIFE FOUNDATION","CA","2013-05-01",NA,344019,2013
260038497,"ASST_NON_CA0352L9D001205_086","CA0352L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,120600,2013
260038514,"ASST_NON_CA0353L9D001205_086","CA0353L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,133788,2013
260038531,"ASST_NON_CA0354L9D001205_086","CA0354L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,261606,2013
260038541,"ASST_NON_CA0355L9D001205_086","CA0355L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,197578,2013
260038551,"ASST_NON_CA0356L9D001204_086","CA0356L9D001204","ALLIANCE FOR HOUSING AND HEALING","CA","2013-05-01",NA,308975,2013
260038568,"ASST_NON_CA0357L9D001205_086","CA0357L9D001205","ALLIANCE FOR HOUSING AND HEALING","CA","2013-05-01",NA,333081,2013
260038632,"ASST_NON_CA0358L9D001205_086","CA0358L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,203809,2013
260038649,"ASST_NON_CA0359L9D001205_086","CA0359L9D001205","CITY OF SANTA MONICA","CA","2013-05-01",NA,446822,2013
260039294,"ASST_NON_CA0360L9D001205_086","CA0360L9D001205","CITY OF SANTA MONICA","CA","2013-05-01",NA,105653,2013
260039304,"ASST_NON_CA0361L9D001205_086","CA0361L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,389215,2013
260039312,"ASST_NON_CA0363L9D001205_086","CA0363L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,124195,2013
260039322,"ASST_NON_CA0364L9D001205_086","CA0364L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,150791,2013
260039337,"ASST_NON_CA0365L9D001205_086","CA0365L9D001205","HOUSING AUTHORITY OF THE COUNTY OF LOS ANGELES, THE","CA","2013-05-01",NA,3066326,2013
260039363,"ASST_NON_CA0368L9D001205_086","CA0368L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,71365,2013
260039373,"ASST_NON_CA0369L9D001205_086","CA0369L9D001205","SINGLE ROOM OCCUPANCY HOUSING CORP","CA","2013-05-01",NA,94374,2013
260039380,"ASST_NON_CA0370L9D001205_086","CA0370L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,140104,2013
260039397,"ASST_NON_CA0371L9D001205_086","CA0371L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,337861,2013
260039408,"ASST_NON_CA0372L9D001205_086","CA0372L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,292583,2013
260039425,"ASST_NON_CA0373L9D001205_086","CA0373L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,35666,2013
260039442,"ASST_NON_CA0374L9D001205_086","CA0374L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,114592,2013
260039459,"ASST_NON_CA0375L9D001205_086","CA0375L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,214441,2013
260039469,"ASST_NON_CA0376L9D001205_086","CA0376L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,172646,2013
260039479,"ASST_NON_CA0377L9D001205_086","CA0377L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,245728,2013
260039486,"ASST_NON_CA0378L9D001205_086","CA0378L9D001205","CENTER FOR HUMAN RIGHTS AND CONSTITUTIONAL LAW INC","CA","2013-05-01",NA,137523,2013
260039493,"ASST_NON_CA0379L9D001205_086","CA0379L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,122453,2013
260039507,"ASST_NON_CA0381L9D001205_086","CA0381L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,154693,2013
260039515,"ASST_NON_CA0383L9D001205_086","CA0383L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,263167,2013
260039532,"ASST_NON_CA0384L9D001205_086","CA0384L9D001205","GRAMERCY HOUSING GROUP","CA","2013-05-01",NA,214978,2013
260039545,"ASST_NON_CA0386L9D001205_086","CA0386L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,133466,2013
260039556,"ASST_NON_CA0387L9D001205_086","CA0387L9D001205","HOMES FOR LIFE FOUNDATION","CA","2013-05-01",NA,73440,2013
260039567,"ASST_NON_CA0388L9D001205_086","CA0388L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,394964,2013
260039624,"ASST_NON_CA0390L9D001205_086","CA0390L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,77508,2013
260039634,"ASST_NON_CA0391L9D001205_086","CA0391L9D001205","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2013-05-01",NA,289003,2013
260039651,"ASST_NON_CA0392L9D001205_086","CA0392L9D001205","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2013-05-01",NA,158430,2013
260039668,"ASST_NON_CA0393L9D001205_086","CA0393L9D001205","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2013-05-01",NA,226969,2013
260039690,"ASST_NON_CA0395L9D001205_086","CA0395L9D001205","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2013-05-01",NA,1411713,2013
260039714,"ASST_NON_CA0397L9D001205_086","CA0397L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,228194,2013
260039720,"ASST_NON_CA0398L9D001205_086","CA0398L9D001205","ST JOSEPH CENTER","CA","2013-05-01",NA,48146,2013
260039727,"ASST_NON_CA0399L9D001205_086","CA0399L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,204073,2013
260040090,"ASST_NON_CA0400L9D001205_086","CA0400L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,201869,2013
260040097,"ASST_NON_CA0401L9D001205_086","CA0401L9D001205","STEP UP ON SECOND STREET, INC.","CA","2013-05-01",NA,129142,2013
260040114,"ASST_NON_CA0402L9D001205_086","CA0402L9D001205","IMMANUEL HOUSING INC","CA","2013-05-01",NA,77643,2013
260040121,"ASST_NON_CA0403L9D001205_086","CA0403L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,410231,2013
260040128,"ASST_NON_CA0404L9D001205_086","CA0404L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,254111,2013
260040137,"ASST_NON_CA0405L9D001205_086","CA0405L9D001205","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2013-05-01",NA,4629121,2013
260040154,"ASST_NON_CA0406L9D001205_086","CA0406L9D001205","NEW ECONOMICS FOR WOMEN","CA","2013-05-01",NA,158211,2013
260040161,"ASST_NON_CA0407L9D001205_086","CA0407L9D001205","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2013-05-01",NA,164349,2013
260040178,"ASST_NON_CA0408L9D001205_086","CA0408L9D001205","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2013-05-01",NA,234785,2013
260040191,"ASST_NON_CA0409L9D001205_086","CA0409L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,268419,2013
260040238,"ASST_NON_CA0411L9D001205_086","CA0411L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,229647,2013
260040253,"ASST_NON_CA0413L9D001205_086","CA0413L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,60177,2013
260040269,"ASST_NON_CA0414L9D001205_086","CA0414L9D001205","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2013-05-01",NA,641640,2013
260040283,"ASST_NON_CA0415L9D001205_086","CA0415L9D001205","CITY OF SANTA MONICA","CA","2013-05-01",NA,1788906,2013
